finishing_position,frame_number,horse_number,horse_name,weight_carried,jockey,race_time,margin_raw,odds,favorite_rank,trainer,horse_id,race_id,race_title,scraped_at,sex,age,horse_weight,horse_weight_diff,target_win,target_place,avg_finish_last5,avg_finish_last3,avg_speed_index_last5,recent_form_score,rest_days,last_finish,speed_index,stamina_index,acceleration_index,consistency_index,closing_speed
4.0,6,7,ラントゥリーダンス,55.0,小林凌大,0:59.4,アタマ,8.3,4.0,[東] 石栗龍彦,2021102598,202402010902,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:43:17.762902,牝,3,460.0,4.0,0,0,5.6,4.0,38.0,0.1515,0,3,38.0,38.0,38.0,0.1515,38.0
5.0,3,3,マーシャルテイル,57.0,鮫島克駿,1:00.1,4,21.8,7.0,[西] 池添学,2021105820,202402010902,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:43:17.762902,牡,3,458.0,-8.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
6.0,6,8,モズマサニャン,57.0,岩田康誠,1:00.1,ハナ,5.5,3.0,[東] 加藤征弘,2021104627,202402010902,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:43:17.762902,牡,3,450.0,-2.0,0,0,5.8,6.33,39.6,0.1471,0,7,39.6,39.6,39.6,0.1471,39.6
7.0,8,11,オーヴァーザトップ,57.0,黛弘人,1:00.5,2.1/2,94.1,9.0,[東] 伊藤伸一,2021107133,202402010902,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:43:17.762902,牡,3,478.0,0.0,0,0,7.4,7.33,38.84,0.119,0,8,38.84,38.84,38.84,0.119,38.84
8.0,5,6,アルテミーナ,55.0,亀田温心,1:00.5,アタマ,258.3,12.0,[西] 村山明,2021104475,202402010902,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:43:17.762902,牝,3,486.0,-2.0,0,0,5.5,7.5,36.75,0.1538,0,8,36.75,36.75,36.75,0.1538,36.75
9.0,2,2,ノブノリッキー,57.0,横山武史,1:00.6,1/2,2.3,1.0,[東] 中舘英二,2021104117,202402010902,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:43:17.762902,牡,3,518.0,0.0,0,0,11.4,12.33,42.68,0.0806,0,14,42.68,42.68,42.68,0.0806,42.68
10.0,7,9,プラビータ,52.0,長浜鴻緒,1:00.6,ハナ,9.1,5.0,[東] 矢野英一,2021106008,202402010902,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:43:17.762902,牝,3,490.0,2.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
11.0,5,5,ペプチドアーニャ,55.0,古川吉洋,1:00.8,1,29.6,8.0,[西] 畑端省吾,2021102732,202402010902,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:43:17.762902,牝,3,412.0,0.0,0,0,4.2,2.67,40.46,0.1923,0,2,40.46,40.46,40.46,0.1923,40.46
12.0,4,4,カネトシテミス,52.0,川端海翼,1:01.8,6,158.7,11.0,[西] 大根田裕,2021106333,202402010902,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:43:17.762902,牝,3,428.0,8.0,0,0,2.4,1.67,37.96,0.2941,0,1,37.96,37.96,37.96,0.2941,37.96
1.0,1,2,ルージュピルエット,55.0,菱田裕二,2:02.2,,8.7,3.0,[西] 大久保龍,2021105287,202402010903,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:43:54.179267,牝,3,478.0,0.0,1,1,5.75,8.0,35.8,0.1481,0,7,35.8,35.8,35.8,0.1481,35.8
2.0,2,4,ディアアリーチェ,55.0,鮫島克駿,2:02.3,クビ,28.0,8.0,[西] 武幸四郎,2021105655,202402010903,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:43:54.179267,牝,3,454.0,-2.0,0,1,7.6,4.67,36.94,0.1163,0,6,36.94,36.94,36.94,0.1163,36.94
3.0,4,8,スウィートリワード,55.0,武豊,2:02.4,3/4,1.8,1.0,[西] 宮本博,2021100415,202402010903,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:43:54.179267,牝,3,456.0,2.0,0,1,9.2,10.0,35.54,0.098,0,6,35.54,35.54,35.54,0.098,35.54
4.0,7,14,アリーバ,55.0,浜中俊,2:02.5,1/2,33.0,10.0,[西] 田中克典,2021105390,202402010903,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:43:54.179267,牝,3,418.0,-2.0,0,0,10.0,8.5,39.0,0.0909,0,5,39.0,39.0,39.0,0.0909,39.0
5.0,4,7,ルクスチェリー,54.0,角田大河,2:02.6,1/2,12.6,4.0,[西] 石橋守,2021103925,202402010903,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:43:54.179267,牝,3,480.0,-2.0,0,0,5.0,4.67,39.18,0.1667,0,5,39.18,39.18,39.18,0.1667,39.18
6.0,7,13,レイピカケ,52.0,川端海翼,2:02.6,クビ,243.1,16.0,[西] 野中賢二,2021106904,202402010903,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:43:54.179267,牝,3,454.0,-10.0,0,0,10.2,10.33,36.48,0.0893,0,10,36.48,36.48,36.48,0.0893,36.48
7.0,2,3,ベルベットハンマー,55.0,丸山元気,2:02.8,1,138.4,14.0,[東] 天間昭一,2021101473,202402010903,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:43:54.179267,牝,3,438.0,6.0,0,0,5.8,4.0,39.84,0.1471,0,3,39.84,39.84,39.84,0.1471,39.84
8.0,5,10,ホウオウダイアン,55.0,大野拓弥,2:02.8,アタマ,17.0,5.0,[東] 高柳瑞樹,2021105988,202402010903,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:43:54.179267,牝,3,412.0,0.0,0,0,4.0,4.5,39.78,0.2,0,5,39.78,39.78,39.78,0.2,39.78
9.0,6,11,ラインポーチュラカ,55.0,佐々木大,2:02.8,ハナ,5.5,2.0,[東] 蛯名正義,2021101308,202402010903,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:43:54.179267,牝,3,500.0,-2.0,0,0,6.8,7.0,41.08,0.1282,0,9,41.08,41.08,41.08,0.1282,41.08
10.0,5,9,アミアン,55.0,岩田康誠,2:02.8,アタマ,41.0,12.0,[東] 鹿戸雄一,2021104881,202402010903,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:43:54.179267,牝,3,418.0,4.0,0,0,8.8,8.33,40.64,0.102,0,8,40.64,40.64,40.64,0.102,40.64
11.0,8,16,リトルアイドル,52.0,小林勝太,2:03.1,1.1/2,192.9,15.0,[東] 加藤和宏,2021107209,202402010903,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:43:54.179267,牝,3,374.0,2.0,0,0,7.2,8.33,39.08,0.122,0,7,39.08,39.08,39.08,0.122,39.08
12.0,1,1,ティラージュ,55.0,富田暁,2:03.1,アタマ,43.7,13.0,[西] 野中賢二,2021100645,202402010903,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:43:54.179267,牝,3,466.0,2.0,0,0,5.8,8.0,41.3,0.1471,0,10,41.3,41.3,41.3,0.1471,41.3
13.0,3,5,スターシャワー,55.0,永野猛蔵,2:03.2,1/2,41.0,11.0,[東] 古賀慎明,2021102890,202402010903,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:43:54.179267,牝,3,492.0,2.0,0,0,4.75,5.0,39.67,0.1739,0,4,39.67,39.67,39.67,0.1739,39.67
14.0,3,6,ダークファンタジー,55.0,横山和生,2:03.2,アタマ,21.0,6.0,[西] 須貝尚介,2021105171,202402010903,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:43:54.179267,牝,3,410.0,0.0,0,0,5.6,7.33,40.56,0.1515,0,9,40.56,40.56,40.56,0.1515,40.56
15.0,6,12,ロールオブアームズ,55.0,丹内祐次,2:05.3,大,28.1,9.0,[東] 田村康仁,2021105813,202402010903,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:43:54.179267,牝,3,484.0,6.0,0,0,8.4,10.0,36.66,0.1064,0,15,36.66,36.66,36.66,0.1064,36.66
16.0,8,15,セウタ,52.0,高杉吏麒,2:05.6,2,23.2,7.0,[西] 辻野泰之,2021105376,202402010903,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:43:54.179267,牝,3,486.0,8.0,0,0,9.6,13.0,37.76,0.0943,0,16,37.76,37.76,37.76,0.0943,37.76
1.0,6,6,メイショウヘール,56.0,角田大河,1:45.9,,1.9,1.0,[西] 大橋勇樹,2021104622,202402010904,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:44:44.859538,牡,3,480.0,4.0,1,1,6.4,7.33,37.9,0.1351,0,6,37.9,37.9,37.9,0.1351,37.9
2.0,8,10,イッツナッシング,55.0,丹内祐次,1:47.0,7,18.7,6.0,[東] 水野貴広,2021103040,202402010904,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:44:44.859538,牝,3,420.0,4.0,0,1,4.2,4.0,39.86,0.1923,0,5,39.86,39.86,39.86,0.1923,39.86
3.0,4,4,オセアトップガン,57.0,岩田康誠,1:47.0,ハナ,5.6,3.0,[東] 加藤征弘,2021105722,202402010904,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:44:44.859538,牡,3,500.0,0.0,0,1,6.0,6.33,40.6,0.1429,0,10,40.6,40.6,40.6,0.1429,40.6
4.0,8,11,サトノフォルテ,57.0,佐々木大,1:47.4,2.1/2,3.9,2.0,[東] 国枝栄,2021101402,202402010904,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:44:44.859538,牡,3,488.0,-4.0,0,0,2.75,4.0,39.17,0.2667,0,2,39.17,39.17,39.17,0.2667,39.17
5.0,3,3,テイエムミステリー,57.0,富田暁,1:47.5,クビ,19.5,7.0,[西] 木原一良,2021102827,202402010904,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:44:44.859538,牡,3,476.0,-4.0,0,0,7.0,7.33,39.78,0.125,0,12,39.78,39.78,39.78,0.125,39.78
6.0,2,2,ニースライト,55.0,永野猛蔵,1:47.7,1.1/2,27.0,8.0,[東] 粕谷昌央,2021102898,202402010904,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:44:44.859538,牝,3,476.0,2.0,0,0,6.6,7.67,41.06,0.1316,0,9,41.06,41.06,41.06,0.1316,41.06
7.0,7,8,クリノタンザナイト,54.0,川端海翼,1:48.7,6,212.7,11.0,[西] 荒川義之,2021101227,202402010904,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:44:44.859538,牡,3,456.0,2.0,0,0,8.6,5.33,39.44,0.1042,0,11,39.44,39.44,39.44,0.1042,39.44
8.0,6,7,ユイノサンバンカン,54.0,長浜鴻緒,1:48.9,1,28.6,9.0,[東] 深山雅史,2021102819,202402010904,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:44:44.859538,牡,3,462.0,10.0,0,0,5.2,5.0,40.02,0.1613,0,5,40.02,40.02,40.02,0.1613,40.02
9.0,1,1,ワイワイサンデー,57.0,菱田裕二,1:49.8,5,18.0,4.0,[東] 岩戸孝樹,2021100746,202402010904,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:44:44.859538,牡,3,472.0,4.0,0,0,4.6,4.33,39.52,0.1786,0,2,39.52,39.52,39.52,0.1786,39.52
10.0,5,5,ブリージョドラード,54.0,高杉吏麒,1:50.7,5,18.6,5.0,[西] 中内田充,2021104935,202402010904,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:44:44.859538,牡,3,450.0,6.0,0,0,7.8,7.0,40.42,0.1136,0,6,40.42,40.42,40.42,0.1136,40.42
11.0,7,9,ライブリボイル,55.0,黛弘人,1:52.5,大,190.5,10.0,[西] 森田直行,2021104299,202402010904,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:44:44.859538,牝,3,412.0,-6.0,0,0,8.4,9.0,38.38,0.1064,0,7,38.38,38.38,38.38,0.1064,38.38
1.0,4,4,ピコローズ,55.0,佐々木大,1:10.8,,8.0,5.0,[東] 伊藤大士,2022101765,202402010905,2歳新馬｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:45:16.509208,牝,2,424.0,0.0,1,1,3.2,3.0,33.72,0.2381,0,6,33.72,33.72,33.72,0.2381,33.72
2.0,6,6,ルージュアマリア,55.0,永野猛蔵,1:11.0,1,5.5,4.0,[東] 黒岩陽一,2022105762,202402010905,2歳新馬｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:45:16.509208,牝,2,404.0,0.0,0,1,5.2,6.0,39.8,0.1613,0,8,39.8,39.8,39.8,0.1613,39.8
3.0,3,3,アンジュアルディ,55.0,横山和生,1:11.0,1/2,3.1,1.0,[西] 昆貢,2022102954,202402010905,2歳新馬｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:45:16.509208,牝,2,458.0,0.0,0,1,9.0,10.33,38.36,0.1,0,17,38.36,38.36,38.36,0.1,38.36
4.0,8,11,ベールドインパクト,55.0,武豊,1:11.1,クビ,4.8,2.0,[東] 小島茂之,2022103493,202402010905,2歳新馬｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:45:16.509208,牡,2,442.0,0.0,0,0,7.2,6.67,37.12,0.122,0,7,37.12,37.12,37.12,0.122,37.12
5.0,6,7,モーニングスター,52.0,小林勝太,1:11.3,1.1/2,63.2,11.0,[東] 加藤和宏,2022106335,202402010905,2歳新馬｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:45:16.509208,牝,2,422.0,0.0,0,0,10.8,12.33,40.78,0.0847,0,13,40.78,40.78,40.78,0.0847,40.78
6.0,8,10,トーケンサワー,55.0,丸山元気,1:11.4,1/2,35.7,9.0,[東] 根本康広,2022103128,202402010905,2歳新馬｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:45:16.509208,牝,2,440.0,0.0,0,0,3.2,3.67,38.5,0.2381,0,4,38.5,38.5,38.5,0.2381,38.5
7.0,7,9,オイランブチ,55.0,藤岡佑介,1:11.6,1.1/4,5.1,3.0,[東] 的場均,2022103192,202402010905,2歳新馬｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:45:16.509208,牝,2,434.0,0.0,0,0,6.6,7.67,43.96,0.1316,0,8,43.96,43.96,43.96,0.1316,43.96
8.0,5,5,ニシノヘリオトロプ,55.0,大野拓弥,1:11.9,2,53.4,10.0,[東] 杉浦宏昭,2022107204,202402010905,2歳新馬｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:45:16.509208,牝,2,432.0,0.0,0,0,11.6,13.33,36.56,0.0794,0,15,36.56,36.56,36.56,0.0794,36.56
9.0,2,2,ファイアトリック,52.0,長浜鴻緒,1:12.0,3/4,29.6,8.0,[東] 伊坂重信,2022101067,202402010905,2歳新馬｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:45:16.509208,牡,2,446.0,0.0,0,0,4.2,5.0,38.54,0.1923,0,7,38.54,38.54,38.54,0.1923,38.54
10.0,7,8,クールマーロウ,55.0,丹内祐次,1:12.2,1,13.6,6.0,[東] 矢野英一,2022100841,202402010905,2歳新馬｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:45:16.509208,牡,2,428.0,0.0,0,0,4.8,4.67,41.06,0.1724,0,5,41.06,41.06,41.06,0.1724,41.06
11.0,1,1,エスパノーラ,55.0,菱田裕二,1:13.3,7,18.8,7.0,[東] 池上昌和,2022105675,202402010905,2歳新馬｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:45:16.509208,牝,2,452.0,0.0,0,0,8.4,9.0,41.78,0.1064,0,11,41.78,41.78,41.78,0.1064,41.78
1.0,4,4,ミスガリレオアスク,55.0,北村友一,2:45.0,,3.8,2.0,[西] 矢作芳人,2021110016,202402010906,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:45:48.840429,牝,3,432.0,0.0,1,1,3.6,5.0,35.9,0.2174,0,4,35.9,35.9,35.9,0.2174,35.9
2.0,6,7,アークドール,57.0,武豊,2:45.6,4,4.9,3.0,[西] 松永幹夫,2021110012,202402010906,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:45:48.840429,牡,3,440.0,2.0,0,1,2.0,1.67,37.14,0.3333,0,1,37.14,37.14,37.14,0.3333,37.14
3.0,3,3,ダノンロッキー,57.0,横山武史,2:45.8,1.1/4,1.9,1.0,[東] 萩原清,2021105654,202402010906,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:45:48.840429,牡,3,492.0,-4.0,0,1,3.4,3.0,0.0,0.2273,0,6,0.0,0.0,0.0,0.2273,0.0
4.0,6,8,ユーキャンドゥイッ,56.0,角田大河,2:46.0,1.1/4,99.4,9.0,[西] 池江泰寿,2021103527,202402010906,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:45:48.840429,牡,3,462.0,-2.0,0,0,7.8,8.33,37.86,0.1136,0,1,37.86,37.86,37.86,0.1136,37.86
5.0,5,5,マイネルガンナー,57.0,佐々木大,2:46.0,アタマ,35.9,6.0,[東] 畠山吉宏,2021106775,202402010906,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:45:48.840429,牡,3,462.0,-2.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
6.0,5,6,ポーラーシュテルン,55.0,丹内祐次,2:46.1,1/2,61.3,7.0,[東] 青木孝文,2021106822,202402010906,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:45:48.840429,牝,3,490.0,0.0,0,0,9.2,9.0,40.82,0.098,0,10,40.82,40.82,40.82,0.098,40.82
7.0,8,11,シビックシャルル,57.0,菱田裕二,2:46.6,3,142.5,11.0,[西] 高橋義忠,2021102385,202402010906,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:45:48.840429,牡,3,444.0,-4.0,0,0,2.6,2.33,41.2,0.2778,0,1,41.2,41.2,41.2,0.2778,41.2
8.0,8,12,ウインサマースノー,57.0,藤岡佑介,2:46.7,1/2,22.4,5.0,[西] 緒方努,2021106217,202402010906,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:45:48.840429,牡,3,470.0,0.0,0,0,5.2,8.0,39.08,0.1613,0,11,39.08,39.08,39.08,0.1613,39.08
9.0,7,9,ジュンプラチナ,54.0,高杉吏麒,2:47.7,6,7.6,4.0,[東] 中舘英二,2021105590,202402010906,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:45:48.840429,牡,3,476.0,-2.0,0,0,7.6,7.0,37.9,0.1163,0,5,37.9,37.9,37.9,0.1163,37.9
10.0,7,10,トゥラムプラッツ,54.0,小林勝太,2:47.9,3/4,151.3,12.0,[東] 千葉直人,2021101927,202402010906,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:45:48.840429,牡,3,478.0,10.0,0,0,4.5,6.0,40.62,0.1818,0,6,40.62,40.62,40.62,0.1818,40.62
11.0,2,2,デュランヴェリテ,54.0,長浜鴻緒,2:49.1,7,68.1,8.0,[西] 河嶋宏樹,2021106656,202402010906,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:45:48.840429,牡,3,558.0,-2.0,0,0,6.4,5.67,42.68,0.1351,0,9,42.68,42.68,42.68,0.1351,42.68
12.0,1,1,カリナンラホーヤ,55.0,岩田康誠,2:50.1,6,107.6,10.0,[西] 小椋研介,2021104451,202402010906,3歳未勝利｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:45:48.840429,牝,3,430.0,-2.0,0,0,4.4,3.67,39.04,0.1852,0,3,39.04,39.04,39.04,0.1852,39.04
1.0,6,7,ホークレア,53.0,横山武史,0:58.3,,1.3,1.0,[東] 尾関知人,2021100198,202402010907,3歳以上1勝クラス｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:46:25.539603,牝,3,432.0,-10.0,1,1,12.6,14.67,34.42,0.0735,0,13,34.42,34.42,34.42,0.0735,34.42
2.0,3,3,スコーピオン,52.0,高杉吏麒,0:58.6,2,6.1,2.0,[東] 武藤善則,2021100792,202402010907,3歳以上1勝クラス｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:46:25.539603,牡,3,470.0,10.0,0,1,12.6,14.33,35.12,0.0735,0,13,35.12,35.12,35.12,0.0735,35.12
3.0,6,6,ステラシティ,53.0,菱田裕二,0:59.2,3.1/2,23.7,4.0,[東] 伊坂重信,2021102669,202402010907,3歳以上1勝クラス｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:46:25.539603,牝,3,464.0,2.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
4.0,7,8,スピードパンサー,55.0,丹内祐次,0:59.7,3,7.9,3.0,[東] 尾形和幸,2021104079,202402010907,3歳以上1勝クラス｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:46:25.539603,牡,3,488.0,-2.0,0,0,8.8,7.33,38.78,0.102,0,12,38.78,38.78,38.78,0.102,38.78
5.0,2,2,セイゲン,58.0,佐々木大,0:59.9,1.1/4,72.2,10.0,[東] 中川公成,2019100234,202402010907,3歳以上1勝クラス｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:46:25.539603,牡,5,482.0,2.0,0,0,5.4,2.0,37.6,0.1562,0,3,37.6,37.6,37.6,0.1562,37.6
6.0,7,9,ヒメカミノイタダキ,58.0,古川吉洋,1:00.0,3/4,24.0,5.0,[東] 武市康男,2019101794,202402010907,3歳以上1勝クラス｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:46:25.539603,牡,5,504.0,6.0,0,0,11.4,12.33,35.46,0.0806,0,18,35.46,35.46,35.46,0.0806,35.46
7.0,8,10,ロザシアニン,56.0,永野猛蔵,1:00.0,クビ,51.0,8.0,[東] 佐藤吉勝,2019100097,202402010907,3歳以上1勝クラス｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:46:25.539603,牝,5,470.0,0.0,0,0,11.2,12.0,37.98,0.082,0,13,37.98,37.98,37.98,0.082,37.98
8.0,1,1,オリンポスカズマ,58.0,富田暁,1:00.1,1/2,40.0,7.0,[西] 平田修,2020102013,202402010907,3歳以上1勝クラス｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:46:25.539603,牡,4,510.0,2.0,0,0,9.2,8.0,39.4,0.098,0,6,39.4,39.4,39.4,0.098,39.4
9.0,5,5,アベベ,52.0,長浜鴻緒,1:00.3,1,25.6,6.0,[東] 根本康広,2021109113,202402010907,3歳以上1勝クラス｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:46:25.539603,牡,3,462.0,0.0,0,0,9.6,7.0,37.94,0.0943,0,5,37.94,37.94,37.94,0.0943,37.94
10.0,4,4,グレイウェザーズ,56.0,丸山元気,1:00.5,1,56.3,9.0,[東] 西田雄一,2020103470,202402010907,3歳以上1勝クラス｜2024年7月6日 | 競馬データベース - netkeiba,2026-05-20T09:46:25.539603,牝,4,448.0,3.0,0,0,9.6,9.33,39.08,0.0943,0,11,39.08,39.08,39.08,0.0943,39.08
