finishing_position,frame_number,horse_number,horse_name,weight_carried,jockey,race_time,margin_raw,odds,favorite_rank,trainer,horse_id,race_id,race_title,scraped_at,sex,age,horse_weight,horse_weight_diff,target_win,target_place,avg_finish_last5,avg_speed_index_last5,recent_form_score,rest_days,last_finish,speed_index,stamina_index,acceleration_index,consistency_index,closing_speed
11.0,6,10,サダージ,52,小林勝太,1:58.3,1.3/4,194.9,10,[東] 池上昌和,2021100011,202404010401,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:39:59.174946,牝,3,438,6,0,0,7.6,-6.0,0.11627906976744186,0,11,-6.0,-6.0,-6.0,0.11627906976744186,-6.0
12.0,4,5,タンドレス,53,永島まな,1:58.5,1.1/2,34.1,8,[西] 吉田直弘,2021104593,202404010401,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:39:59.174946,牝,3,448,2,0,0,12.333333333333334,-4.0,0.075,0,14,-4.0,-4.0,-4.0,0.075,-4.0
13.0,7,12,アイリュール,55,松岡正海,1:59.9,8,19.9,7,[東] 田中剛,2021106255,202404010401,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:39:59.174946,牝,3,462,-4,0,0,3.8,-1.0,0.20833333333333334,0,1,-1.0,-1.0,-1.0,0.20833333333333334,-1.0
14.0,1,1,サイモンベーネ,54,松本大輝,2:03.9,大,44.2,9,[西] 羽月友彦,2021102216,202404010401,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:39:59.174946,牝,3,424,-4,0,0,11.25,-6.0,0.08163265306122448,0,16,-6.0,-6.0,-6.0,0.08163265306122448,-6.0
1.0,7,13,サンドロナイト,51,藤田菜七,1:10.2,,2.6,1,[西] 茶木太樹,2021110119,202404010402,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:40:50.520565,牝,3,456,2,1,1,7.0,-17.0,0.125,0,7,-17.0,-17.0,-17.0,0.125,-17.0
2.0,8,15,ミッキーキャンドル,55,菊沢一樹,1:10.3,1/2,5.0,3,[東] 菊沢隆徳,2021105866,202404010402,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:40:50.520565,牝,3,444,8,0,1,5.6,0.0,0.15151515151515152,0,9,0.0,0.0,0.0,0.15151515151515152,0.0
3.0,8,14,エガオニナッテ,54,小沢大仁,1:10.4,3/4,10.4,5,[西] 高橋康之,2021101601,202404010402,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:40:50.520565,牝,3,436,0,0,1,10.8,4.0,0.0847457627118644,0,9,4.0,4.0,4.0,0.0847457627118644,4.0
4.0,7,12,ヴァシロペス,57,松岡正海,1:10.5,クビ,6.1,4,[西] 緒方努,2021103903,202404010402,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:40:50.520565,セ,3,454,2,0,0,9.4,-6.0,0.09615384615384615,0,11,-6.0,-6.0,-6.0,0.09615384615384615,-6.0
5.0,3,4,ブルボンクイーン,54,角田大和,1:10.6,1,3.5,2,[西] 角田晃一,2021100297,202404010402,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:40:50.520565,牝,3,474,8,0,0,7.4,-20.0,0.11904761904761904,0,3,-20.0,-20.0,-20.0,0.11904761904761904,-20.0
6.0,4,6,スプレムータ,57,嶋田純次,1:11.4,5,42.4,8,[東] 松山将樹,2021104540,202404010402,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:40:50.520565,牡,3,460,4,0,0,9.6,-5.0,0.09433962264150944,0,10,-5.0,-5.0,-5.0,0.09433962264150944,-5.0
7.0,4,7,アンティシパル,57,富田暁,1:11.9,3,36.5,6,[西] 杉山晴紀,2021104744,202404010402,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:40:50.520565,牡,3,482,6,0,0,4.8,-7.0,0.1724137931034483,0,11,-7.0,-7.0,-7.0,0.1724137931034483,-7.0
8.0,3,5,カーモス,54,秋山稔樹,1:12.0,3/4,38.0,7,[西] 高橋義忠,2021105033,202404010402,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:40:50.520565,牝,3,428,4,0,0,10.2,0.0,0.08928571428571429,0,12,0.0,0.0,0.0,0.08928571428571429,0.0
9.0,5,8,パンジャボサツ,51,大江原比,1:12.1,1/2,151.2,12,[東] 鈴木伸尋,2021107188,202404010402,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:40:50.520565,牝,3,410,0,0,0,6.8,-16.0,0.12820512820512822,0,6,-16.0,-16.0,-16.0,0.12820512820512822,-16.0
10.0,6,10,ポジティブスピン,54,横山琉人,1:12.2,クビ,57.0,9,[東] 本間忍,2021103516,202404010402,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:40:50.520565,牝,3,440,-6,0,0,5.6,-8.0,0.15151515151515152,0,4,-8.0,-8.0,-8.0,0.15151515151515152,-8.0
11.0,1,1,ツェルニー,55,亀田温心,1:12.3,1/2,93.9,10,[西] 坂口智康,2021100916,202404010402,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:40:50.520565,牝,3,432,-6,0,0,6.4,-12.0,0.13513513513513511,0,10,-12.0,-12.0,-12.0,0.13513513513513511,-12.0
12.0,5,9,ルージュチルル,55,斎藤新,1:12.3,アタマ,95.5,11,[西] 音無秀孝,2021103801,202404010402,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:40:50.520565,牝,3,390,-6,0,0,13.25,-15.0,0.07017543859649122,0,12,-15.0,-15.0,-15.0,0.07017543859649122,-15.0
13.0,6,11,ベニスズメ,53,永島まな,1:12.5,1.1/2,157.1,13,[西] 高橋康之,2021100777,202404010402,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:40:50.520565,牝,3,444,-2,0,0,11.4,-16.0,0.08064516129032258,0,16,-16.0,-16.0,-16.0,0.08064516129032258,-16.0
14.0,2,3,メイショウイチリン,52,川端海翼,1:12.6,クビ,439.7,14,[西] 荒川義之,2021103354,202404010402,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:40:50.520565,牝,3,418,0,0,0,6.8,2.0,0.12820512820512822,0,5,2.0,2.0,2.0,0.12820512820512822,2.0
15.0,2,2,スリスリマスリ,55,黛弘人,1:12.8,1.1/2,530.4,15,[東] 石毛善彦,2021104187,202404010402,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:40:50.520565,牝,3,450,2,0,0,3.0,-10.0,0.25,0,3,-10.0,-10.0,-10.0,0.25,-10.0
1.0,8,14,マーブルマウンテン,55,亀田温心,1:54.5,,10.0,6,[西] 田中克典,2021110084,202404010403,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:41:42.106013,牝,3,464,-2,1,1,4.4,-5.0,0.18518518518518517,0,7,-5.0,-5.0,-5.0,0.18518518518518517,-5.0
2.0,3,4,タロサンダー,56,秋山稔樹,1:55.5,6,31.0,8,[西] 杉山佳明,2021106005,202404010403,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:41:42.106013,牡,3,494,8,0,1,7.4,-7.0,0.11904761904761904,0,8,-7.0,-7.0,-7.0,0.11904761904761904,-7.0
3.0,7,13,テクノドラゴン,57,井上敏樹,1:55.7,1.1/2,44.0,11,[西] 宮本博,2021105277,202404010403,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:41:42.106013,牡,3,438,-8,0,1,6.2,-4.0,0.1388888888888889,0,7,-4.0,-4.0,-4.0,0.1388888888888889,-4.0
4.0,2,3,イクリール,57,杉原誠人,1:55.9,1.1/4,30.4,7,[東] 青木孝文,2021106563,202404010403,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:41:42.106013,牡,3,518,2,0,0,5.0,-24.0,0.16666666666666666,0,8,-24.0,-24.0,-24.0,0.16666666666666666,-24.0
5.0,5,8,コスモフレディ,57,武藤雅,1:56.1,1,35.9,9,[東] 水野貴広,2021100730,202404010403,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:41:42.106013,牡,3,458,-4,0,0,6.0,-6.0,0.14285714285714285,0,8,-6.0,-6.0,-6.0,0.14285714285714285,-6.0
6.0,2,2,レガッタ,57,横山典弘,1:56.1,ハナ,4.3,2,[西] 昆貢,2021102991,202404010403,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:41:42.106013,牡,3,472,0,0,0,6.4,-10.0,0.13513513513513511,0,11,-10.0,-10.0,-10.0,0.13513513513513511,-10.0
7.0,8,15,ヨリナエスポワール,57,丹内祐次,1:56.2,3/4,7.8,5,[東] 牧光二,2021102671,202404010403,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:41:42.106013,牡,3,528,6,0,0,12.2,0.0,0.07575757575757576,0,12,0.0,0.0,0.0,0.07575757575757576,0.0
8.0,4,6,セルリアンゲーゲン,54,小林勝太,1:56.3,クビ,76.1,12,[西] 谷潔,2021107022,202404010403,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:41:42.106013,牡,3,480,16,0,0,2.8,-2.0,0.2631578947368421,0,1,-2.0,-2.0,-2.0,0.2631578947368421,-2.0
9.0,6,11,カラーオブワンダー,57,松岡正海,1:56.6,2,107.0,14,[東] 伊藤伸一,2021102790,202404010403,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:41:42.106013,牡,3,474,-2,0,0,6.6,-9.0,0.13157894736842105,0,6,-9.0,-9.0,-9.0,0.13157894736842105,-9.0
10.0,7,12,ミライヘノコール,56,横山琉人,1:56.7,1/2,6.9,4,[東] 伊藤大士,2021101819,202404010403,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:41:42.106013,牡,3,488,0,0,0,7.25,2.0,0.12121212121212122,0,10,2.0,2.0,2.0,0.12121212121212122,2.0
11.0,4,7,キツネノヨメイリ,54,佐々木大,1:57.4,4,4.7,3,[東] 上原佑紀,2021110094,202404010403,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:41:42.106013,牝,3,478,2,0,0,8.8,-13.0,0.1020408163265306,0,15,-13.0,-13.0,-13.0,0.1020408163265306,-13.0
12.0,6,10,ボスコヴェローチェ,55,永島まな,1:57.6,1.1/4,77.8,13,[西] 武幸四郎,2021105847,202404010403,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:41:42.106013,牡,3,540,0,0,0,7.6,-3.0,0.11627906976744186,0,9,-3.0,-3.0,-3.0,0.11627906976744186,-3.0
13.0,5,9,グランドフューチャ,53,河原田菜,1:57.7,クビ,43.7,10,[西] 鈴木孝志,2021100732,202404010403,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:41:42.106013,牡,3,476,0,0,0,10.0,-5.0,0.09090909090909091,0,11,-5.0,-5.0,-5.0,0.09090909090909091,-5.0
14.0,3,5,ジーティーロッソ,55,国分優作,1:59.3,10,116.8,15,[西] 矢作芳人,2021110100,202404010403,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:41:42.106013,牝,3,454,-4,0,0,3.8,-13.0,0.20833333333333334,0,4,-13.0,-13.0,-13.0,0.20833333333333334,-13.0
,1,1,ベルベストランナー,57,小崎綾也,,,3.8,1,[西] 西村真幸,2021103591,202404010403,3歳未勝利｜2024年5月5日 | 競馬データベース - netkeiba,2026-05-16T16:41:42.106013,牡,3,454,-4,0,0,4.4,-17.0,0.18518518518518517,0,7,-17.0,-17.0,-17.0,0.18518518518518517,-17.0
